underlying_symbol	quote_date	root	expiration	strike	option_type	open	high	low	close	trade_volume	bid_size_1545	bid_1545	ask_size_1545	ask_1545	underlying_bid_1545	underlying_ask_1545	implied_underlying_price_1545	active_underlying_price_1545	implied_volatility_1545	delta_1545	gamma_1545	theta_1545	vega_1545	rho_1545	bid_size_eod	bid_eod	ask_size_eod	ask_eod	underlying_bid_eod	underlying_ask_eod	vwap	open_interest
^VIX	6/1/2016	VIX	6/29/2016	21	C	0.55	0.55	0.5	0.5	40	2581	0.4	5584	0.55	14.24	14.24	15.9967	14.24	1.0366	0.2093	0.0629	-0.0237	0.0127	0.2184	2528	0.4	3922	0.55	14.2	14.2	0.5125	5152
^VIX	6/1/2016	VIX	6/29/2016	21	P	0	0	0	0	0	2900	5.3	4135	5.7	14.24	14.24	15.9967	14.24	1.0569	-0.7845	0.0628	-0.0244	0.0129	-1.3718	3282	5.2	5592	5.7	14.2	14.2	0	0
^VIX	6/1/2016	VIX	6/29/2016	22	C	0.45	0.45	0.39	0.39	75	4526	0.3	5426	0.45	14.24	14.24	15.9967	14.24	1.0545	0.171	0.0546	-0.0213	0.0112	0.1794	5079	0.3	3623	0.45	14.2	14.2	0.442	11018
^VIX	6/1/2016	VIX	6/29/2016	22	P	0	0	0	0	0	3096	6.2	3408	6.6	14.24	14.24	15.9967	14.24	1.0777	-0.8221	0.0548	-0.0222	0.0115	-1.4858	3618	6.1	5104	6.6	14.2	14.2	0	0
^VIX	6/1/2016	VIX	6/29/2016	23	C	0	0	0	0	0	3896	0.25	6619	0.4	14.24	14.24	15.9967	14.24	1.0991	0.1477	0.0476	-0.0202	0.0102	0.1549	3767	0.25	5719	0.4	14.2	14.2	0	0
^VIX	6/1/2016	VIX	6/29/2016	23	P	0	0	0	0	0	3372	7.1	1634	7.5	14.24	14.24	15.9967	14.24	1.0755	-0.859	0.0472	-0.019	0.0099	-1.5991	343	7.1	3159	7.5	14.2	14.2	0	0
^VIX	6/1/2016	VIX	6/29/2016	24	C	0.3	0.3	0.3	0.3	750	4203	0.2	7590	0.35	14.24	14.24	15.9967	14.24	1.1304	0.126	0.0415	-0.0186	0.0091	0.1323	3909	0.2	6456	0.35	14.2	14.2	0.3	0
^VIX	6/1/2016	VIX	6/29/2016	24	P	0	0	0	0	0	4898	8	3645	8.5	14.24	14.24	15.9967	14.24	1.1043	-0.8809	0.0409	-0.0173	0.0088	-1.698	2381	8	5158	8.5	14.2	14.2	0	0
^VIX	6/1/2016	VIX	6/29/2016	25	C	0	0	0	0	0	5222	0.15	7310	0.3	14.24	14.24	15.9967	14.24	1.1481	0.1053	0.036	-0.0166	0.008	0.111	4651	0.15	6309	0.3	14.2	14.2	0	165
^VIX	6/1/2016	VIX	6/29/2016	25	P	0	0	0	0	0	3067	9	4375	9.5	14.24	14.24	15.9967	14.24	1.1806	-0.8866	0.0369	-0.0179	0.0085	-1.7808	4100	8.9	2929	9.4	14.2	14.2	0	0
^VIX	6/1/2016	VIX	6/29/2016	26	C	0	0	0	0	0	6920	0.1	6513	0.25	14.24	14.24	15.9967	14.24	1.1504	0.085	0.0307	-0.0142	0.0069	0.09	6768	0.1	5804	0.25	14.2	14.2	0	0
^VIX	6/1/2016	VIX	6/29/2016	26	P	0	0	0	0	0	2273	10	2129	10.4	14.24	14.24	15.9967	14.24	1.1884	-0.9063	0.0319	-0.0156	0.0074	-1.877	2491	9.9	3787	10.4	14.2	14.2	0	0
^VIX	6/1/2016	VIX	6/29/2016	27	C	0	0	0	0	0	5160	0.1	4765	0.2	14.24	14.24	15.9967	14.24	1.176	0.0733	0.0268	-0.013	0.0061	0.0777	4836	0.1	2250	0.2	14.2	14.2	0	60
^VIX	6/1/2016	VIX	6/29/2016	27	P	0	0	0	0	0	4470	10.9	3031	11.4	14.24	14.24	15.9967	14.24	1.1796	-0.926	0.0269	-0.0129	0.0062	-1.9731	1660	10.9	4854	11.4	14.2	14.2	0	0
^VIX	6/1/2016	VIX	6/29/2016	28	C	0.12	0.12	0.12	0.12	750	7963	0.05	7047	0.2	14.24	14.24	15.9967	14.24	1.1919	0.0619	0.0232	-0.0116	0.0054	0.0658	6960	0.05	5917	0.2	14.2	14.2	0.12	0
^VIX	6/1/2016	VIX	6/29/2016	28	P	0	0	0	0	0	4079	11.9	3964	12.4	14.24	14.24	15.9967	14.24	1.2402	-0.9286	0.0249	-0.0132	0.006	-2.0524	4278	11.8	5973	12.4	14.2	14.2	0	0
^VIX	6/1/2016	VIX	6/29/2016	29	C	0	0	0	0	0	7120	0.05	8546	0.2	14.24	14.24	15.9967	14.24	1.2482	0.0598	0.0216	-0.0118	0.0052	0.0632	7039	0.05	7930	0.2	14.2	14.2	0	0
^VIX	6/1/2016	VIX	6/29/2016	29	P	0	0	0	0	0	3480	12.9	4478	13.4	14.24	14.24	15.9967	14.24	1.298	-0.931	0.0232	-0.0135	0.0059	-2.1312	3749	12.8	2640	13.3	14.2	14.2	0	0
^VIX	6/1/2016	VIX	6/29/2016	30	C	0	0	0	0	0	5	0.1	5850	0.15	14.24	14.24	15.9967	14.24	1.3016	0.0579	0.0202	-0.012	0.0051	0.0609	5	0.1	5134	0.15	14.2	14.2	0	0
^VIX	6/1/2016	VIX	6/29/2016	30	P	0	0	0	0	0	3073	13.9	5276	14.4	14.24	14.24	15.9967	14.24	1.3531	-0.933	0.0217	-0.0137	0.0057	-2.2097	3142	13.8	3074	14.3	14.2	14.2	0	0
^VIX	6/1/2016	VIX	6/29/2016	32.5	C	0.1	0.1	0.1	0.1	30	0	0	8161	0.15	14.24	14.24	15.9967	14.24	1.3063	0.0369	0.014	-0.0084	0.0036	0.0392	0	0	8032	0.15	14.2	14.2	0.1	0
^VIX	6/1/2016	VIX	6/29/2016	32.5	P	0	0	0	0	0	5620	16.3	1983	16.8	14.24	14.24	15.9967	14.24	1.239	-0.9715	0.0119	-0.0062	0.0029	-2.4389	1661	16.3	4033	16.8	14.2	14.2	0	0
^VIX	6/1/2016	VIX	6/29/2016	35	C	0.07	0.07	0.05	0.05	1250	400	0.05	5474	0.1	14.24	14.24	15.9967	14.24	1.4125	0.0347	0.0123	-0.0086	0.0034	0.0365	0	0	5102	0.1	14.2	14.2	0.062	500
^VIX	6/1/2016	VIX	6/29/2016	35	P	0	0	0	0	0	4975	18.8	2694	19.3	14.24	14.24	15.9967	14.24	1.3436	-0.9731	0.0105	-0.0064	0.0027	-2.6308	5100	18.7	4780	19.3	14.2	14.2	0	0
^VIX	6/1/2016	VIX	6/29/2016	37.5	C	0.05	0.05	0.05	0.05	115	0	0	6639	0.1	14.24	14.24	15.9967	14.24	1.4225	0.0241	0.009	-0.0064	0.0025	0.0255	0	0	5420	0.1	14.2	14.2	0.05	10
^VIX	6/1/2016	VIX	6/29/2016	37.5	P	0	0	0	0	0	4344	21.3	3127	21.8	14.24	14.24	15.9967	14.24	1.4396	-0.9743	0.0094	-0.0066	0.0026	-2.8222	4403	21.2	5204	21.8	14.2	14.2	0	0
^VIX	6/1/2016	VIX	6/29/2016	40	C	0	0	0	0	0	0	0	544	0.05	14.24	14.24	15.9967	14.24	1.3791	0.0132	0.0056	-0.0037	0.0015	0.0142	0	0	614	0.05	14.2	14.2	0	125
^VIX	6/1/2016	VIX	6/29/2016	40	P	0	0	0	0	0	4015	23.8	3654	24.3	14.24	14.24	15.9967	14.24	1.5279	-0.9753	0.0086	-0.0067	0.0026	-3.0134	4058	23.7	5376	24.3	14.2	14.2	0	0
^VIX	6/1/2016	VIX	6/29/2016	42.5	C	0	0	0	0	0	0	0	496	0.05	14.24	14.24	15.9967	14.24	1.4548	0.0127	0.0051	-0.0038	0.0014	0.0135	0	0	588	0.05	14.2	14.2	0	0
^VIX	6/1/2016	VIX	6/29/2016	42.5	P	0	0	0	0	0	3682	26.3	4042	26.8	14.24	14.24	15.9967	14.24	1.6106	-0.976	0.0079	-0.0069	0.0025	-3.2044	3716	26.2	5561	26.8	14.2	14.2	0	0
^VIX	6/1/2016	VIX	6/29/2016	45	C	0	0	0	0	0	0	0	1873	0.05	14.24	14.24	15.9967	14.24	1.5241	0.0122	0.0047	-0.0038	0.0014	0.0129	0	0	559	0.05	14.2	14.2	0	0
^VIX	6/1/2016	VIX	6/29/2016	45	P	0	0	0	0	0	3435	28.8	4423	29.3	14.24	14.24	15.9967	14.24	1.6877	-0.9767	0.0074	-0.0071	0.0024	-3.3952	3461	28.7	5567	29.3	14.2	14.2	0	0
^VIX	6/1/2016	VIX	6/29/2016	47.5	C	0	0	0	0	0	0	0	2597	0.05	14.24	14.24	15.9967	14.24	1.5897	0.0118	0.0044	-0.0039	0.0014	0.0124	0	0	2082	0.05	14.2	14.2	0	0
^VIX	6/1/2016	VIX	6/29/2016	47.5	P	0	0	0	0	0	3204	31.3	4740	31.8	14.24	14.24	15.9967	14.24	1.7599	-0.9773	0.007	-0.0072	0.0024	-3.5858	3134	31.2	2339	31.7	14.2	14.2	0	0
^VIX	6/1/2016	VIX	6/29/2016	50	C	0	0	0	0	0	0	0	3080	0.05	14.24	14.24	15.9967	14.24	1.6518	0.0115	0.0041	-0.0039	0.0013	0.012	0	0	3114	0.05	14.2	14.2	0	0
^VIX	6/1/2016	VIX	6/29/2016	50	P	0	0	0	0	0	3028	33.8	5065	34.3	14.24	14.24	15.9967	14.24	1.8281	-0.9777	0.0066	-0.0073	0.0023	-3.7764	2954	33.7	2600	34.2	14.2	14.2	0	0
^VIX	6/1/2016	VIX	6/29/2016	55	C	0	0	0	0	0	0	0	4517	0.05	14.24	14.24	15.9967	14.24	1.7645	0.0109	0.0037	-0.004	0.0013	0.0113	0	0	4420	0.05	14.2	14.2	0	0
^VIX	6/1/2016	VIX	6/29/2016	55	P	0	0	0	0	0	2770	38.8	5459	39.3	14.24	14.24	15.9967	14.24	1.9537	-0.9785	0.006	-0.0076	0.0023	-4.1573	2781	38.7	3195	39.2	14.2	14.2	0	0
^VIX	6/1/2016	VIX	6/29/2016	60	C	0	0	0	0	0	0	0	5017	0.05	14.24	14.24	15.9967	14.24	1.866	0.0104	0.0033	-0.0041	0.0012	0.0107	0	0	4915	0.05	14.2	14.2	0	0
^VIX	6/1/2016	VIX	6/29/2016	60	P	0	0	0	0	0	2558	43.8	5495	44.3	14.24	14.24	15.9967	14.24	2.067	-0.9791	0.0055	-0.0078	0.0022	-4.538	2566	43.7	3658	44.2	14.2	14.2	0	0
^VIX	6/1/2016	VIX	6/29/2016	65	C	0	0	0	0	0	0	0	5566	0.05	14.24	14.24	15.9967	14.24	1.9588	0.01	0.0031	-0.0042	0.0012	0.0103	0	0	5352	0.05	14.2	14.2	0	0
^VIX	6/1/2016	VIX	6/29/2016	65	P	0	0	0	0	0	5495	48.7	1263	49.2	14.24	14.24	15.9967	14.24	0.02	-1	0	0	0	-4.9389	1779	48.7	3503	49.2	14.2	14.2	0	0
^VIX	6/1/2016	VIX	6/29/2016	70	C	0	0	0	0	0	0	0	5649	0.05	14.24	14.24	15.9967	14.24	2.0431	0.0097	0.0029	-0.0042	0.0011	0.0099	0	0	5435	0.05	14.2	14.2	0	0
^VIX	6/1/2016	VIX	6/29/2016	70	P	0	0	0	0	0	4683	53.7	4936	54.3	14.24	14.24	15.9967	14.24	1.8823	-0.9951	0.0017	-0.0016	0.0006	-5.3137	1624	53.7	3934	54.2	14.2	14.2	0	0
^VIX	6/1/2016	VIX	7/20/2016	10	C	7.8	7.9	7.8	7.9	4	9040	7.3	8912	7.6	14.24	14.24	17.4437	14.24	0.5589	0.9977	0.0021	-0.0003	0.0005	1.329	6900	7.4	3100	7.6	14.2	14.2	7.85	125
^VIX	6/1/2016	VIX	7/20/2016	10	P	0	0	0	0	0	0	0	15747	0.05	14.24	14.24	17.4437	14.24	0.7371	-0.0138	0.0075	-0.0017	0.0023	-0.0356	0	0	13640	0.05	14.2	14.2	0	0
^VIX	6/1/2016	VIX	7/20/2016	10.5	C	0	0	0	0	0	9641	6.8	9703	7.1	14.24	14.24	17.4437	14.24	0.5089	0.9976	0.0023	-0.0003	0.0005	1.3957	6900	6.9	2978	7.1	14.2	14.2	0	0
^VIX	6/1/2016	VIX	7/20/2016	10.5	P	0	0	0	0	0	0	0	15004	0.05	14.24	14.24	17.4437	14.24	0.6791	-0.015	0.0087	-0.0017	0.0024	-0.0382	0	0	13083	0.05	14.2	14.2	0	0
^VIX	6/1/2016	VIX	7/20/2016	11	C	0	0	0	0	0	13291	6.3	13102	6.6	14.24	14.24	17.4437	14.24	0.4614	0.9976	0.0025	-0.0003	0.0005	1.4625	10450	6.4	2621	6.6	14.2	14.2	0	1
^VIX	6/1/2016	VIX	7/20/2016	11	P	0	0	0	0	0	0	0	14674	0.05	14.24	14.24	17.4437	14.24	0.6239	-0.0163	0.0102	-0.0017	0.0026	-0.0412	0	0	12862	0.05	14.2	14.2	0	1
^VIX	6/1/2016	VIX	7/20/2016	11.5	C	0	0	0	0	0	13395	5.8	14459	6.1	14.24	14.24	17.4437	14.24	0.4185	0.9975	0.0029	-0.0003	0.0005	1.5289	9804	5.9	1010	6.1	14.2	14.2	0	0
^VIX	6/1/2016	VIX	7/20/2016	11.5	P	0	0	0	0	0	0	0	12340	0.05	14.24	14.24	17.4437	14.24	0.5707	-0.0177	0.012	-0.0016	0.0028	-0.0446	0	0	10875	0.05	14.2	14.2	0	0
^VIX	6/1/2016	VIX	7/20/2016	12	C	5.6	5.6	5.48	5.51	314	2669	5.4	14635	5.6	14.24	14.24	17.4437	14.24	0.5901	0.9674	0.0194	-0.0029	0.0046	1.519	10661	5.4	10657	5.7	14.2	14.2	5.595	417
^VIX	6/1/2016	VIX	7/20/2016	12	P	0	0	0	0	0	0	0	7746	0.05	14.24	14.24	17.4437	14.24	0.5198	-0.0194	0.0142	-0.0016	0.003	-0.0485	0	0	8066	0.05	14.2	14.2	0	1573
^VIX	6/1/2016	VIX	7/20/2016	12.5	C	0	0	0	0	0	12070	4.9	9591	5.1	14.24	14.24	17.4437	14.24	0.5347	0.9645	0.0229	-0.0028	0.005	1.5789	5097	5	9069	5.2	14.2	14.2	0	3
^VIX	6/1/2016	VIX	7/20/2016	12.5	P	0	0	0	0	0	7301	0.05	20484	0.1	14.24	14.24	17.4437	14.24	0.5768	-0.0457	0.0261	-0.0036	0.0061	-0.1165	0	0	14949	0.1	14.2	14.2	0	0
^VIX	6/1/2016	VIX	7/20/2016	13	C	5	5	4.7	4.7	74	1541	4.5	16727	4.7	14.24	14.24	17.4437	14.24	0.6165	0.9221	0.0371	-0.006	0.0093	1.5337	11478	4.5	802	4.7	14.2	14.2	4.8432	2165
^VIX	6/1/2016	VIX	7/20/2016	13	P	0.15	0.15	0.12	0.12	179	9056	0.1	16914	0.15	14.24	14.24	17.4437	14.24	0.5867	-0.0694	0.0357	-0.0051	0.0085	-0.1783	1468	0.1	14285	0.15	14.2	14.2	0.1493	15312
^VIX	6/1/2016	VIX	7/20/2016	13.5	C	0	0	0	0	0	14166	4	1012	4.2	14.24	14.24	17.4437	14.24	0.5545	0.9143	0.0443	-0.0058	0.01	1.5822	10340	4.1	3356	4.3	14.2	14.2	0	312
^VIX	6/1/2016	VIX	7/20/2016	13.5	P	0	0	0	0	0	19285	0.15	22129	0.25	14.24	14.24	17.4437	14.24	0.6004	-0.1003	0.046	-0.0069	0.0112	-0.2604	13183	0.15	15681	0.25	14.2	14.2	0	487
^VIX	6/1/2016	VIX	7/20/2016	14	C	4.1	4.1	3.8	3.81	33	4201	3.7	17344	3.9	14.24	14.24	17.4437	14.24	0.6489	0.8526	0.0557	-0.0099	0.0147	1.4785	11126	3.7	2660	3.9	14.2	14.2	3.9667	1510
^VIX	6/1/2016	VIX	7/20/2016	14	P	0.25	0.3	0.25	0.3	372	2916	0.3	16369	0.35	14.24	14.24	17.4437	14.24	0.6308	-0.1421	0.0559	-0.0093	0.0143	-0.3744	14199	0.25	14331	0.35	14.2	14.2	0.2796	59660
^VIX	6/1/2016	VIX	7/20/2016	14.5	C	3.61	3.61	3.6	3.6	2	16453	3.3	15189	3.5	14.24	14.24	17.4437	14.24	0.6395	0.8184	0.0647	-0.0111	0.0168	1.4523	8223	3.4	3	3.5	14.2	14.2	3.605	33
^VIX	6/1/2016	VIX	7/20/2016	14.5	P	0	0	0	0	0	1828	0.45	16054	0.5	14.24	14.24	17.4437	14.24	0.6538	-0.1855	0.0642	-0.0114	0.017	-0.4955	13553	0.4	13947	0.5	14.2	14.2	0	252
^VIX	6/1/2016	VIX	7/20/2016	15	C	3.4	3.4	3.1	3.15	228	15706	3	17133	3.2	14.24	14.24	17.4437	14.24	0.6725	0.7699	0.0709	-0.0134	0.0194	1.3794	14666	3	13736	3.3	14.2	14.2	3.1944	1786
^VIX	6/1/2016	VIX	7/20/2016	15	P	0.55	0.66	0.55	0.65	58	17732	0.6	20473	0.7	14.24	14.24	17.4437	14.24	0.6721	-0.23	0.0709	-0.0133	0.0194	-0.6225	12169	0.6	15404	0.7	14.2	14.2	0.6428	94939
^VIX	6/1/2016	VIX	7/20/2016	16	C	2.8	2.95	2.57	2.57	550	14009	2.5	15418	2.65	14.24	14.24	17.4437	14.24	0.7229	0.6774	0.0779	-0.017	0.0229	1.2341	9679	2.55	25	2.65	14.2	14.2	2.7931	5333
^VIX	6/1/2016	VIX	7/20/2016	16	P	1	1.1	1	1.1	5214	1047	1.1	11245	1.15	14.24	14.24	17.4437	14.24	0.7228	-0.3226	0.0779	-0.0169	0.0229	-0.9016	11129	1.05	14731	1.15	14.2	14.2	1.077	73062
^VIX	6/1/2016	VIX	7/20/2016	17	C	2.25	2.28	2.15	2.22	692	9697	2.1	17144	2.2	14.24	14.24	17.4437	14.24	0.7661	0.5922	0.0795	-0.0195	0.0247	1.0924	3008	2.15	7878	2.25	14.2	14.2	2.1861	6833
^VIX	6/1/2016	VIX	7/20/2016	17	P	1.54	1.7	1.51	1.65	1894	11849	1.65	21297	1.75	14.24	14.24	17.4437	14.24	0.7661	-0.4078	0.0795	-0.0194	0.0247	-1.1768	13265	1.6	3503	1.7	14.2	14.2	1.6438	37654
^VIX	6/1/2016	VIX	7/20/2016	18	C	2.05	2.05	1.8	1.8	3872	1	1.8	9995	1.85	14.24	14.24	17.4437	14.24	0.8115	0.5174	0.0771	-0.0212	0.0254	0.9615	12576	1.8	7186	1.9	14.2	14.2	1.8943	28942
^VIX	6/1/2016	VIX	7/20/2016	18	P	2.15	2.37	2.15	2.34	2054	16620	2.3	11445	2.4	14.24	14.24	17.4437	14.24	0.8018	-0.4838	0.078	-0.0208	0.0254	-1.4407	14788	2.25	652	2.35	14.2	14.2	2.2568	80893
^VIX	6/1/2016	VIX	7/20/2016	19	C	1.69	1.72	1.55	1.55	1049	12976	1.5	19755	1.6	14.24	14.24	17.4437	14.24	0.8472	0.4522	0.0733	-0.022	0.0252	0.8464	816	1.55	315	1.6	14.2	14.2	1.6541	48502
^VIX	6/1/2016	VIX	7/20/2016	19	P	2.87	3.06	2.83	3.05	3000	21164	3	22984	3.2	14.24	14.24	17.4437	14.24	0.8475	-0.5477	0.0733	-0.0219	0.0252	-1.6897	7772	3	6091	3.1	14.2	14.2	2.9184	64630
^VIX	6/1/2016	VIX	7/20/2016	20	C	1.43	1.5	1.3	1.34	2346	1710	1.3	1551	1.35	14.24	14.24	17.4437	14.24	0.8795	0.396	0.0687	-0.0222	0.0246	0.7455	13379	1.3	8785	1.4	14.2	14.2	1.3994	62681
^VIX	6/1/2016	VIX	7/20/2016	20	P	3.66	3.71	3.66	3.71	100	14585	3.8	1253	3.9	14.24	14.24	17.4437	14.24	0.8698	-0.6065	0.0694	-0.0218	0.0245	-1.9268	16418	3.7	10397	3.9	14.2	14.2	3.685	29355
^VIX	6/1/2016	VIX	7/20/2016	21	C	1.25	1.25	1.15	1.15	7476	14988	1.1	21869	1.2	14.24	14.24	17.4437	14.24	0.9133	0.349	0.0636	-0.0221	0.0236	0.6594	15079	1.1	3461	1.2	14.2	14.2	1.1985	35847
^VIX	6/1/2016	VIX	7/20/2016	21	P	0	0	0	0	0	17025	4.6	20139	4.8	14.24	14.24	17.4437	14.24	0.9139	-0.6508	0.0635	-0.022	0.0236	-2.1435	924	4.6	9355	4.7	14.2	14.2	0	8397
^VIX	6/1/2016	VIX	7/20/2016	22	C	1.1	1.1	1	1	2384	13918	0.95	30	1	14.24	14.24	17.4437	14.24	0.931	0.3047	0.059	-0.0213	0.0223	0.5795	15096	0.95	8994	1.05	14.2	14.2	1.0128	76150
^VIX	6/1/2016	VIX	7/20/2016	22	P	0	0	0	0	0	19663	5.4	13243	5.6	14.24	14.24	17.4437	14.24	0.9206	-0.6987	0.0594	-0.0208	0.0222	-2.3618	9675	5.4	13016	5.6	14.2	14.2	0	6899
^VIX	6/1/2016	VIX	7/20/2016	23	C	0.9	0.9	0.85	0.85	2686	18230	0.8	19120	0.9	14.24	14.24	17.4437	14.24	0.9572	0.2694	0.0541	-0.0207	0.0211	0.514	2483	0.85	690	0.9	14.2	14.2	0.8744	156803
^VIX	6/1/2016	VIX	7/20/2016	23	P	6.1	6.1	6.1	6.1	150	16859	6.3	17549	6.5	14.24	14.24	17.4437	14.24	0.9582	-0.7302	0.0541	-0.0206	0.0211	-2.5556	16380	6.2	15438	6.5	14.2	14.2	6.1	12728
^VIX	6/1/2016	VIX	7/20/2016	24	C	0.8	0.8	0.73	0.75	978	17021	0.7	22394	0.8	14.24	14.24	17.4437	14.24	0.984	0.2399	0.0496	-0.02	0.0198	0.4587	15663	0.7	9587	0.8	14.2	14.2	0.7605	22536
^VIX	6/1/2016	VIX	7/20/2016	24	P	0	0	0	0	0	14283	7.2	17839	7.4	14.24	14.24	17.4437	14.24	0.9853	-0.7596	0.0495	-0.0199	0.0198	-2.7442	14340	7.1	15662	7.4	14.2	14.2	0	2628
^VIX	6/1/2016	VIX	7/20/2016	25	C	0.68	0.75	0.64	0.64	1934	18795	0.6	21490	0.7	14.24	14.24	17.4437	14.24	1.0008	0.2118	0.0454	-0.019	0.0185	0.4065	16677	0.6	9994	0.7	14.2	14.2	0.6721	66473
^VIX	6/1/2016	VIX	7/20/2016	25	P	0	0	0	0	0	14938	8.1	17115	8.3	14.24	14.24	17.4437	14.24	1.0024	-0.7877	0.0454	-0.0188	0.0185	-2.9297	13460	8	14356	8.3	14.2	14.2	0	2072
^VIX	6/1/2016	VIX	7/20/2016	26	C	0.6	0.6	0.55	0.6	26630	2105	0.55	17564	0.6	14.24	14.24	17.4437	14.24	1.0221	0.1892	0.0415	-0.0181	0.0173	0.3639	10697	0.55	750	0.6	14.2	14.2	0.5939	13907
^VIX	6/1/2016	VIX	7/20/2016	26	P	0	0	0	0	0	16179	9	14318	9.2	14.24	14.24	17.4437	14.24	1.0095	-0.815	0.0415	-0.0174	0.017	-3.1136	14270	8.9	13809	9.2	14.2	14.2	0	426
^VIX	6/1/2016	VIX	7/20/2016	27	C	0.55	0.55	0.5	0.5	57006	19501	0.45	22820	0.55	14.24	14.24	17.4437	14.24	1.0353	0.1674	0.038	-0.017	0.016	0.3231	17438	0.45	14278	0.55	14.2	14.2	0.5007	56756
^VIX	6/1/2016	VIX	7/20/2016	27	P	0	0	0	0	0	15055	9.9	9361	10.1	14.24	14.24	17.4437	14.24	1.0057	-0.8423	0.0376	-0.0157	0.0154	-3.2973	3624	9.9	12264	10.1	14.2	14.2	0	930
^VIX	6/1/2016	VIX	7/20/2016	28	C	0.45	0.5	0.45	0.45	1391	18078	0.4	150	0.45	14.24	14.24	17.4437	14.24	1.0402	0.146	0.0345	-0.0156	0.0146	0.2832	16153	0.4	16023	0.5	14.2	14.2	0.4503	73105
^VIX	6/1/2016	VIX	7/20/2016	28	P	0	0	0	0	0	8965	10.9	16872	11.1	14.24	14.24	17.4437	14.24	1.0599	-0.8478	0.0348	-0.0161	0.015	-3.4438	10147	10.8	8011	11	14.2	14.2	0	0
^VIX	6/1/2016	VIX	7/20/2016	29	C	0	0	0	0	0	16772	0.35	153	0.4	14.24	14.24	17.4437	14.24	1.0548	0.1303	0.0315	-0.0146	0.0135	0.2534	15861	0.35	16770	0.45	14.2	14.2	0	42329
^VIX	6/1/2016	VIX	7/20/2016	29	P	0	0	0	0	0	15559	11.8	11234	12	14.24	14.24	17.4437	14.24	1.0393	-0.8744	0.0312	-0.0138	0.0132	-3.6258	597	11.8	12553	12	14.2	14.2	0	100
^VIX	6/1/2016	VIX	7/20/2016	30	C	0.35	0.36	0.32	0.32	5916	19233	0.3	150	0.35	14.24	14.24	17.4437	14.24	1.063	0.1149	0.0286	-0.0135	0.0124	0.2243	16005	0.3	19935	0.4	14.2	14.2	0.35	316299
^VIX	6/1/2016	VIX	7/20/2016	30	P	0	0	0	0	0	7534	12.8	15731	13	14.24	14.24	17.4437	14.24	1.0866	-0.8782	0.0292	-0.0141	0.0129	-3.7682	9474	12.7	8870	12.9	14.2	14.2	0	5195
^VIX	6/1/2016	VIX	7/20/2016	32.5	C	0.25	0.25	0.25	0.25	313	21648	0.2	22494	0.3	14.24	14.24	17.4437	14.24	1.102	0.0896	0.023	-0.0117	0.0103	0.1754	19345	0.2	16589	0.3	14.2	14.2	0.25	47488
^VIX	6/1/2016	VIX	7/20/2016	32.5	P	0	0	0	0	0	8102	15.2	13652	15.4	14.24	14.24	17.4437	14.24	1.1075	-0.9089	0.0232	-0.0116	0.0104	-4.1602	8696	15.1	5403	15.3	14.2	14.2	0	0
^VIX	6/1/2016	VIX	7/20/2016	35	C	0.22	0.22	0.2	0.2	268	19530	0.15	24176	0.25	14.24	14.24	17.4437	14.24	1.1414	0.0721	0.0189	-0.0103	0.0088	0.1413	18524	0.15	3	0.2	14.2	14.2	0.203	125158
^VIX	6/1/2016	VIX	7/20/2016	35	P	0	0	0	0	0	13495	17.6	8717	17.8	14.24	14.24	17.4437	14.24	1.0886	-0.9395	0.0173	-0.0083	0.0076	-4.552	12126	17.5	11778	17.8	14.2	14.2	0	5
^VIX	6/1/2016	VIX	7/20/2016	37.5	C	0	0	0	0	0	20422	0.1	26537	0.2	14.24	14.24	17.4437	14.24	1.1596	0.0555	0.0152	-0.0085	0.0071	0.1093	17667	0.1	20542	0.2	14.2	14.2	0	3211
^VIX	6/1/2016	VIX	7/20/2016	37.5	P	0	0	0	0	0	3699	20.1	13747	20.3	14.24	14.24	17.4437	14.24	1.17	-0.9424	0.0155	-0.0085	0.0074	-4.8926	7075	20	8439	20.2	14.2	14.2	0	0
^VIX	6/1/2016	VIX	7/20/2016	40	C	0.15	0.15	0.15	0.15	69	2369	0.1	23670	0.15	14.24	14.24	17.4437	14.24	1.1946	0.0463	0.0127	-0.0076	0.0062	0.0911	1901	0.1	17699	0.15	14.2	14.2	0.15	13822
^VIX	6/1/2016	VIX	7/20/2016	40	P	0	0	0	0	0	14461	22.5	15090	22.8	14.24	14.24	17.4437	14.24	1.1668	-0.9584	0.012	-0.0065	0.0057	-5.2569	1311	22.5	9874	22.7	14.2	14.2	0	3
^VIX	6/1/2016	VIX	7/20/2016	42.5	C	0.1	0.1	0.1	0.1	400	18663	0.05	671	0.1	14.24	14.24	17.4437	14.24	1.1639	0.03	0.0092	-0.0052	0.0043	0.0599	17425	0.05	1	0.1	14.2	14.2	0.1	16377
^VIX	6/1/2016	VIX	7/20/2016	42.5	P	0	0	0	0	0	11397	25	1585	25.2	14.24	14.24	17.4437	14.24	1.1255	-0.9749	0.0082	-0.004	0.0037	-5.6226	7897	24.9	9624	25.2	14.2	14.2	0	20
^VIX	6/1/2016	VIX	7/20/2016	45	C	0	0	0	0	0	14263	0.05	17393	0.1	14.24	14.24	17.4437	14.24	1.2226	0.0289	0.0085	-0.0053	0.0042	0.0573	9459	0.05	12947	0.1	14.2	14.2	0	6797
